,Short_Ticker,Name,Sector
1638,GDMA,Gadsden Dynamic Multi-Asset ETF,Hedge Fund
1639,GDX,VanEck Vectors Gold Miners ETF,Materials
1640,GDXD,MicroSectors Gold Miners -3X Inverse Leveraged ETN,Inverse Equities
1641,GDXJ,VanEck Vectors Junior Gold Miners ETF,Materials
1642,GDXU,MicroSectors Gold Miners 3X Leveraged ETN,Leveraged Equities
1643,GEM,Goldman Sachs ActiveBeta Emerging Markets Equity ETF,Emerging Markets Equities
1644,GENY,Principal Millennials Index ETF,Large Cap Growth Equities
1645,GERM,ETFMG Treatments Testing and Advancements ETF,All Cap Equities
1646,GGRW,Gabelli Growth Innovators ETF,Large Cap Growth Equities
1647,GHYB,Goldman Sachs Access High Yield Corporate Bond ETF,High Yield Bonds
1648,GHYG,iShares Global High Yield Corporate Bond ETF,High Yield Bonds
1649,GIGB,Goldman Sachs Access Investment Grade Corporate Bond ETF,Corporate Bonds
1650,GAA,Cambria Global Asset Allocation ETF,Diversified Portfolio
1651,GAL,SPDR SSgA Global Allocation ETF,Diversified Portfolio
1652,GAMR,ETFMG Video Game Tech ETF,Global Equities
1653,GAZ,iPath Series B Bloomberg Natural Gas Subindex Total Return ETN,Oil & Gas
1654,GBDV,Global Beta Smart Income ETF,Large Cap Value Equities
1655,GBF,iShares Government/Credit Bond ETF,Total Bond Market
1656,GBGR,Global Beta Momentum-Growth ETF,Large Cap Growth Equities
1657,GBIL,Goldman Sachs Treasury Access 0-1 Year ETF,Government Bonds
1658,GBLO,Global Beta Low Beta ETF,Large Cap Blend Equities
1659,GBUG,iPath Gold ETN,Precious Metals
1660,GCC,WisdomTree Enhanced Commodity Strategy Fund,Commodities
1661,GCOR,Goldman Sachs Access U.S. Aggregate Bond ETF,Total Bond Market
1662,GCOW,Pacer Global Cash Cows Dividend ETF,Large Cap Value Equities
1663,GDMA,Gadsden Dynamic Multi-Asset ETF,Hedge Fund
1664,GDX,VanEck Vectors Gold Miners ETF,Materials
1665,GDXD,MicroSectors Gold Miners -3X Inverse Leveraged ETN,Inverse Equities
1666,GDXJ,VanEck Vectors Junior Gold Miners ETF,Materials
1667,GDXU,MicroSectors Gold Miners 3X Leveraged ETN,Leveraged Equities
1668,GEM,Goldman Sachs ActiveBeta Emerging Markets Equity ETF,Emerging Markets Equities
1669,GENY,Principal Millennials Index ETF,Large Cap Growth Equities
1670,GERM,ETFMG Treatments Testing and Advancements ETF,All Cap Equities
1671,GGRW,Gabelli Growth Innovators ETF,Large Cap Growth Equities
1672,GHYB,Goldman Sachs Access High Yield Corporate Bond ETF,High Yield Bonds
1673,GHYG,iShares Global High Yield Corporate Bond ETF,High Yield Bonds
1674,GIGB,Goldman Sachs Access Investment Grade Corporate Bond ETF,Corporate Bonds
1675,GAA,Cambria Global Asset Allocation ETF,Diversified Portfolio
1676,GAL,SPDR SSgA Global Allocation ETF,Diversified Portfolio
1677,GAMR,ETFMG Video Game Tech ETF,Global Equities
1678,GAZ,iPath Series B Bloomberg Natural Gas Subindex Total Return ETN,Oil & Gas
1679,GBDV,Global Beta Smart Income ETF,Large Cap Value Equities
1680,GBF,iShares Government/Credit Bond ETF,Total Bond Market
1681,GBGR,Global Beta Momentum-Growth ETF,Large Cap Growth Equities
1682,GBIL,Goldman Sachs Treasury Access 0-1 Year ETF,Government Bonds
1683,GBLO,Global Beta Low Beta ETF,Large Cap Blend Equities
1684,GBUG,iPath Gold ETN,Precious Metals
1685,GCC,WisdomTree Enhanced Commodity Strategy Fund,Commodities
1686,GCOR,Goldman Sachs Access U.S. Aggregate Bond ETF,Total Bond Market
1687,GCOW,Pacer Global Cash Cows Dividend ETF,Large Cap Value Equities
1688,GDMA,Gadsden Dynamic Multi-Asset ETF,Hedge Fund
1689,GDX,VanEck Vectors Gold Miners ETF,Materials
1690,GDXD,MicroSectors Gold Miners -3X Inverse Leveraged ETN,Inverse Equities
1691,GDXJ,VanEck Vectors Junior Gold Miners ETF,Materials
1692,GDXU,MicroSectors Gold Miners 3X Leveraged ETN,Leveraged Equities
1693,GEM,Goldman Sachs ActiveBeta Emerging Markets Equity ETF,Emerging Markets Equities
1694,GENY,Principal Millennials Index ETF,Large Cap Growth Equities
1695,GERM,ETFMG Treatments Testing and Advancements ETF,All Cap Equities
1696,GGRW,Gabelli Growth Innovators ETF,Large Cap Growth Equities
1697,GHYB,Goldman Sachs Access High Yield Corporate Bond ETF,High Yield Bonds
1698,GHYG,iShares Global High Yield Corporate Bond ETF,High Yield Bonds
1699,GIGB,Goldman Sachs Access Investment Grade Corporate Bond ETF,Corporate Bonds
1700,GAA,Cambria Global Asset Allocation ETF,Diversified Portfolio
1701,GAL,SPDR SSgA Global Allocation ETF,Diversified Portfolio
1702,GAMR,ETFMG Video Game Tech ETF,Global Equities
1703,GAZ,iPath Series B Bloomberg Natural Gas Subindex Total Return ETN,Oil & Gas
1704,GBDV,Global Beta Smart Income ETF,Large Cap Value Equities
1705,GBF,iShares Government/Credit Bond ETF,Total Bond Market
1706,GBGR,Global Beta Momentum-Growth ETF,Large Cap Growth Equities
1707,GBIL,Goldman Sachs Treasury Access 0-1 Year ETF,Government Bonds
1708,GBLO,Global Beta Low Beta ETF,Large Cap Blend Equities
1709,GBUG,iPath Gold ETN,Precious Metals
1710,GCC,WisdomTree Enhanced Commodity Strategy Fund,Commodities
1711,GCOR,Goldman Sachs Access U.S. Aggregate Bond ETF,Total Bond Market
1712,GCOW,Pacer Global Cash Cows Dividend ETF,Large Cap Value Equities
1713,GDMA,Gadsden Dynamic Multi-Asset ETF,Hedge Fund
1714,GDX,VanEck Vectors Gold Miners ETF,Materials
1715,GDXD,MicroSectors Gold Miners -3X Inverse Leveraged ETN,Inverse Equities
1716,GDXJ,VanEck Vectors Junior Gold Miners ETF,Materials
1717,GDXU,MicroSectors Gold Miners 3X Leveraged ETN,Leveraged Equities
1718,GEM,Goldman Sachs ActiveBeta Emerging Markets Equity ETF,Emerging Markets Equities
1719,GENY,Principal Millennials Index ETF,Large Cap Growth Equities
1720,GERM,ETFMG Treatments Testing and Advancements ETF,All Cap Equities
1721,GGRW,Gabelli Growth Innovators ETF,Large Cap Growth Equities
1722,GHYB,Goldman Sachs Access High Yield Corporate Bond ETF,High Yield Bonds
1723,GHYG,iShares Global High Yield Corporate Bond ETF,High Yield Bonds
1724,GIGB,Goldman Sachs Access Investment Grade Corporate Bond ETF,Corporate Bonds
1725,GAA,Cambria Global Asset Allocation ETF,Diversified Portfolio
1726,GAL,SPDR SSgA Global Allocation ETF,Diversified Portfolio
1727,GAMR,ETFMG Video Game Tech ETF,Global Equities
1728,GAZ,iPath Series B Bloomberg Natural Gas Subindex Total Return ETN,Oil & Gas
1729,GBDV,Global Beta Smart Income ETF,Large Cap Value Equities
1730,GBF,iShares Government/Credit Bond ETF,Total Bond Market
1731,GBGR,Global Beta Momentum-Growth ETF,Large Cap Growth Equities
1732,GBIL,Goldman Sachs Treasury Access 0-1 Year ETF,Government Bonds
1733,GBLO,Global Beta Low Beta ETF,Large Cap Blend Equities
1734,GBUG,iPath Gold ETN,Precious Metals
1735,GCC,WisdomTree Enhanced Commodity Strategy Fund,Commodities
1736,GCOR,Goldman Sachs Access U.S. Aggregate Bond ETF,Total Bond Market
1737,GCOW,Pacer Global Cash Cows Dividend ETF,Large Cap Value Equities
1738,GDMA,Gadsden Dynamic Multi-Asset ETF,Hedge Fund
1739,GDX,VanEck Vectors Gold Miners ETF,Materials
1740,GDXD,MicroSectors Gold Miners -3X Inverse Leveraged ETN,Inverse Equities
1741,GDXJ,VanEck Vectors Junior Gold Miners ETF,Materials
1742,GDXU,MicroSectors Gold Miners 3X Leveraged ETN,Leveraged Equities
1743,GEM,Goldman Sachs ActiveBeta Emerging Markets Equity ETF,Emerging Markets Equities
1744,GENY,Principal Millennials Index ETF,Large Cap Growth Equities
1745,GERM,ETFMG Treatments Testing and Advancements ETF,All Cap Equities
1746,GGRW,Gabelli Growth Innovators ETF,Large Cap Growth Equities
1747,GHYB,Goldman Sachs Access High Yield Corporate Bond ETF,High Yield Bonds
1748,GHYG,iShares Global High Yield Corporate Bond ETF,High Yield Bonds
1749,GIGB,Goldman Sachs Access Investment Grade Corporate Bond ETF,Corporate Bonds
1750,HACK,ETFMG Prime Cyber Security ETF,Technology Equities
1751,HAIL,SPDR S&P Smart Mobility ETF,Global Equities
1752,HAP,VanEck Vectors Natural Resources ETF,Large Cap Blend Equities
1753,HART,IQ Healthy Hearts ETF,Health & Biotech Equities
1754,HAUZ,Xtrackers International Real Estate ETF,Global Real Estate
1755,HAWX,iShares Currency Hedged MSCI ACWI ex U.S. ETF,Foreign Large Cap Equities
1756,HCRB,Hartford Core Bond ETF,Total Bond Market
1757,HDAW,Xtrackers MSCI All World ex US High Dividend Yield Hedged Equity ETF,Foreign Large Cap Equities
1758,HDEF,Xtrackers MSCI EAFE High Dividend Yield Hedged Equity ETF,Foreign Large Cap Equities
1759,HDG,ProShares Hedge Replication,Long-Short
1760,HDGE,AdvisorShares Ranger Equity Bear ETF,Inverse Equities
1761,HDIV,QRAFT AI-Enhanced U.S. High Dividend ETF,Large Cap Growth Equities
1762,HDLB,ETRACS Monthly Pay 2xLeveraged US High Dividend Low Volatility ETN Series B,Leveraged Equities
1763,HDMV,First Trust Horizon Managed Volatility Developed International ETF,Foreign Large Cap Equities
1764,HDRO,Defiance Next Gen H2 ETF,N/A
1765,HDV,iShares Core High Dividend ETF,Large Cap Value Equities
1766,HEDJ,WisdomTree Europe Hedged Equity Fund,Europe Equities
1767,HEEM,iShares Currency Hedged MSCI Emerging Markets ETF,Emerging Markets Equities
1768,HEFA,iShares Currency Hedged MSCI EAFE ETF,Foreign Large Cap Equities
1769,HEGD,Swan Hedged Equity US Large Cap ETF,N/A
1770,HELX,Franklin Genomic Advancements ETF,Health & Biotech Equities
1771,HERD,Pacer Cash Cows Fund of Funds ETF,Global Equities
1772,HERO,Global X Video Games & Esports ETF,Large Cap Growth Equities
1773,HEWC,iShares Currency Hedged MSCI Canada ETF,Global Equities
1774,HEWG,iShares Currency Hedged MSCI Germany ETF,Europe Equities
1775,HACK,ETFMG Prime Cyber Security ETF,Technology Equities
1776,HAIL,SPDR S&P Smart Mobility ETF,Global Equities
1777,HAP,VanEck Vectors Natural Resources ETF,Large Cap Blend Equities
1778,HART,IQ Healthy Hearts ETF,Health & Biotech Equities
1779,HAUZ,Xtrackers International Real Estate ETF,Global Real Estate
1780,HAWX,iShares Currency Hedged MSCI ACWI ex U.S. ETF,Foreign Large Cap Equities
1781,HCRB,Hartford Core Bond ETF,Total Bond Market
1782,HDAW,Xtrackers MSCI All World ex US High Dividend Yield Hedged Equity ETF,Foreign Large Cap Equities
1783,HDEF,Xtrackers MSCI EAFE High Dividend Yield Hedged Equity ETF,Foreign Large Cap Equities
1784,HDG,ProShares Hedge Replication,Long-Short
1785,HDGE,AdvisorShares Ranger Equity Bear ETF,Inverse Equities
1786,HDIV,QRAFT AI-Enhanced U.S. High Dividend ETF,Large Cap Growth Equities
1787,HDLB,ETRACS Monthly Pay 2xLeveraged US High Dividend Low Volatility ETN Series B,Leveraged Equities
1788,HDMV,First Trust Horizon Managed Volatility Developed International ETF,Foreign Large Cap Equities
1789,HDRO,Defiance Next Gen H2 ETF,N/A
1790,HDV,iShares Core High Dividend ETF,Large Cap Value Equities
1791,HEDJ,WisdomTree Europe Hedged Equity Fund,Europe Equities
1792,HEEM,iShares Currency Hedged MSCI Emerging Markets ETF,Emerging Markets Equities
1793,HEFA,iShares Currency Hedged MSCI EAFE ETF,Foreign Large Cap Equities
1794,HEGD,Swan Hedged Equity US Large Cap ETF,N/A
1795,HELX,Franklin Genomic Advancements ETF,Health & Biotech Equities
1796,HERD,Pacer Cash Cows Fund of Funds ETF,Global Equities
1797,HERO,Global X Video Games & Esports ETF,Large Cap Growth Equities
1798,HEWC,iShares Currency Hedged MSCI Canada ETF,Global Equities
1799,HEWG,iShares Currency Hedged MSCI Germany ETF,Europe Equities
1800,HACK,ETFMG Prime Cyber Security ETF,Technology Equities
1801,HAIL,SPDR S&P Smart Mobility ETF,Global Equities
1802,HAP,VanEck Vectors Natural Resources ETF,Large Cap Blend Equities
1803,HART,IQ Healthy Hearts ETF,Health & Biotech Equities
1804,HAUZ,Xtrackers International Real Estate ETF,Global Real Estate
1805,HAWX,iShares Currency Hedged MSCI ACWI ex U.S. ETF,Foreign Large Cap Equities
1806,HCRB,Hartford Core Bond ETF,Total Bond Market
1807,HDAW,Xtrackers MSCI All World ex US High Dividend Yield Hedged Equity ETF,Foreign Large Cap Equities
1808,HDEF,Xtrackers MSCI EAFE High Dividend Yield Hedged Equity ETF,Foreign Large Cap Equities
1809,HDG,ProShares Hedge Replication,Long-Short
1810,HDGE,AdvisorShares Ranger Equity Bear ETF,Inverse Equities
1811,HDIV,QRAFT AI-Enhanced U.S. High Dividend ETF,Large Cap Growth Equities
1812,HDLB,ETRACS Monthly Pay 2xLeveraged US High Dividend Low Volatility ETN Series B,Leveraged Equities
1813,HDMV,First Trust Horizon Managed Volatility Developed International ETF,Foreign Large Cap Equities
1814,HDRO,Defiance Next Gen H2 ETF,N/A
1815,HDV,iShares Core High Dividend ETF,Large Cap Value Equities
1816,HEDJ,WisdomTree Europe Hedged Equity Fund,Europe Equities
1817,HEEM,iShares Currency Hedged MSCI Emerging Markets ETF,Emerging Markets Equities
1818,HEFA,iShares Currency Hedged MSCI EAFE ETF,Foreign Large Cap Equities
1819,HEGD,Swan Hedged Equity US Large Cap ETF,N/A
1820,HELX,Franklin Genomic Advancements ETF,Health & Biotech Equities
1821,HERD,Pacer Cash Cows Fund of Funds ETF,Global Equities
1822,HERO,Global X Video Games & Esports ETF,Large Cap Growth Equities
1823,HEWC,iShares Currency Hedged MSCI Canada ETF,Global Equities
1824,HEWG,iShares Currency Hedged MSCI Germany ETF,Europe Equities
1825,HACK,ETFMG Prime Cyber Security ETF,Technology Equities
1826,HAIL,SPDR S&P Smart Mobility ETF,Global Equities
1827,HAP,VanEck Vectors Natural Resources ETF,Large Cap Blend Equities
1828,HART,IQ Healthy Hearts ETF,Health & Biotech Equities
1829,HAUZ,Xtrackers International Real Estate ETF,Global Real Estate
1830,HAWX,iShares Currency Hedged MSCI ACWI ex U.S. ETF,Foreign Large Cap Equities
1831,HCRB,Hartford Core Bond ETF,Total Bond Market
1832,HDAW,Xtrackers MSCI All World ex US High Dividend Yield Hedged Equity ETF,Foreign Large Cap Equities
1833,HDEF,Xtrackers MSCI EAFE High Dividend Yield Hedged Equity ETF,Foreign Large Cap Equities
1834,HDG,ProShares Hedge Replication,Long-Short
1835,HDGE,AdvisorShares Ranger Equity Bear ETF,Inverse Equities
1836,HDIV,QRAFT AI-Enhanced U.S. High Dividend ETF,Large Cap Growth Equities
1837,HDLB,ETRACS Monthly Pay 2xLeveraged US High Dividend Low Volatility ETN Series B,Leveraged Equities
1838,HDMV,First Trust Horizon Managed Volatility Developed International ETF,Foreign Large Cap Equities
1839,HDRO,Defiance Next Gen H2 ETF,N/A
1840,HDV,iShares Core High Dividend ETF,Large Cap Value Equities
1841,HEDJ,WisdomTree Europe Hedged Equity Fund,Europe Equities
1842,HEEM,iShares Currency Hedged MSCI Emerging Markets ETF,Emerging Markets Equities
1843,HEFA,iShares Currency Hedged MSCI EAFE ETF,Foreign Large Cap Equities
1844,HEGD,Swan Hedged Equity US Large Cap ETF,N/A
1845,HELX,Franklin Genomic Advancements ETF,Health & Biotech Equities
1846,HERD,Pacer Cash Cows Fund of Funds ETF,Global Equities
1847,HERO,Global X Video Games & Esports ETF,Large Cap Growth Equities
1848,HEWC,iShares Currency Hedged MSCI Canada ETF,Global Equities
1849,HEWG,iShares Currency Hedged MSCI Germany ETF,Europe Equities
1850,HACK,ETFMG Prime Cyber Security ETF,Technology Equities
1851,HAIL,SPDR S&P Smart Mobility ETF,Global Equities
1852,HAP,VanEck Vectors Natural Resources ETF,Large Cap Blend Equities
1853,HART,IQ Healthy Hearts ETF,Health & Biotech Equities
1854,HAUZ,Xtrackers International Real Estate ETF,Global Real Estate
1855,HAWX,iShares Currency Hedged MSCI ACWI ex U.S. ETF,Foreign Large Cap Equities
1856,HCRB,Hartford Core Bond ETF,Total Bond Market
1857,HDAW,Xtrackers MSCI All World ex US High Dividend Yield Hedged Equity ETF,Foreign Large Cap Equities
1858,HDEF,Xtrackers MSCI EAFE High Dividend Yield Hedged Equity ETF,Foreign Large Cap Equities
1859,HDG,ProShares Hedge Replication,Long-Short
1860,HDGE,AdvisorShares Ranger Equity Bear ETF,Inverse Equities
1861,HDIV,QRAFT AI-Enhanced U.S. High Dividend ETF,Large Cap Growth Equities
1862,HDLB,ETRACS Monthly Pay 2xLeveraged US High Dividend Low Volatility ETN Series B,Leveraged Equities
1863,HDMV,First Trust Horizon Managed Volatility Developed International ETF,Foreign Large Cap Equities
1864,HDRO,Defiance Next Gen H2 ETF,N/A
1865,HDV,iShares Core High Dividend ETF,Large Cap Value Equities
1866,HEDJ,WisdomTree Europe Hedged Equity Fund,Europe Equities
1867,HEEM,iShares Currency Hedged MSCI Emerging Markets ETF,Emerging Markets Equities
1868,HEFA,iShares Currency Hedged MSCI EAFE ETF,Foreign Large Cap Equities
1869,HEGD,Swan Hedged Equity US Large Cap ETF,N/A
1870,HELX,Franklin Genomic Advancements ETF,Health & Biotech Equities
1871,HERD,Pacer Cash Cows Fund of Funds ETF,Global Equities
1872,HERO,Global X Video Games & Esports ETF,Large Cap Growth Equities
1873,HEWC,iShares Currency Hedged MSCI Canada ETF,Global Equities
1874,HEWG,iShares Currency Hedged MSCI Germany ETF,Europe Equities
1875,HACK,ETFMG Prime Cyber Security ETF,Technology Equities
1876,HAIL,SPDR S&P Smart Mobility ETF,Global Equities
1877,HAP,VanEck Vectors Natural Resources ETF,Large Cap Blend Equities
1878,HART,IQ Healthy Hearts ETF,Health & Biotech Equities
1879,HAUZ,Xtrackers International Real Estate ETF,Global Real Estate
1880,HAWX,iShares Currency Hedged MSCI ACWI ex U.S. ETF,Foreign Large Cap Equities
1881,HCRB,Hartford Core Bond ETF,Total Bond Market
1882,HDAW,Xtrackers MSCI All World ex US High Dividend Yield Hedged Equity ETF,Foreign Large Cap Equities
1883,HDEF,Xtrackers MSCI EAFE High Dividend Yield Hedged Equity ETF,Foreign Large Cap Equities
1884,HDG,ProShares Hedge Replication,Long-Short
1885,HDGE,AdvisorShares Ranger Equity Bear ETF,Inverse Equities
1886,HDIV,QRAFT AI-Enhanced U.S. High Dividend ETF,Large Cap Growth Equities
1887,HDLB,ETRACS Monthly Pay 2xLeveraged US High Dividend Low Volatility ETN Series B,Leveraged Equities
1888,HDMV,First Trust Horizon Managed Volatility Developed International ETF,Foreign Large Cap Equities
1889,HDRO,Defiance Next Gen H2 ETF,N/A
1890,HDV,iShares Core High Dividend ETF,Large Cap Value Equities
1891,HEDJ,WisdomTree Europe Hedged Equity Fund,Europe Equities
1892,HEEM,iShares Currency Hedged MSCI Emerging Markets ETF,Emerging Markets Equities
1893,HEFA,iShares Currency Hedged MSCI EAFE ETF,Foreign Large Cap Equities
1894,HEGD,Swan Hedged Equity US Large Cap ETF,N/A
1895,HELX,Franklin Genomic Advancements ETF,Health & Biotech Equities
1896,HERD,Pacer Cash Cows Fund of Funds ETF,Global Equities
1897,HERO,Global X Video Games & Esports ETF,Large Cap Growth Equities
1898,HEWC,iShares Currency Hedged MSCI Canada ETF,Global Equities
