,Short_Ticker,Name,Sector
2564,EXEL,Exelixis Inc. Common Stock,Health Care
2565,EXFO,EXFO Inc,Capital Goods
2566,EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund Eaton Vance Tax-Managed Global Diversified Equity Income Fund Common Shares of Beneficial Interest,
2567,EXK,Endeavour Silver Corporation Ordinary Shares (Canada),Basic Industries
2568,EXLS,ExlService Holdings Inc. Common Stock,Miscellaneous
2569,EXN,Excellon Resources Inc. Common Shares,Basic Industries
2570,EXP,Eagle Materials Inc Common Stock,Capital Goods
2571,EXPC,Experience Investment Corp. Class A Common Stock,Miscellaneous
2572,EXPCU,Experience Investment Corp. Unit,Miscellaneous
2573,EXPD,Expeditors International of Washington Inc. Common Stock,Transportation
2574,EXPE,Expedia Group Inc. Common Stock,Consumer Services
2575,EXPI,eXp World Holdings Inc. Common Stock,Finance
2576,EXPO,Exponent Inc. Common Stock,Consumer Services
2577,EXPR,Express Inc. Common Stock,Consumer Services
2578,EXR,Extra Space Storage Inc Common Stock,Consumer Services
2579,EXTN,Exterran Corporation Common Stock,Technology
2580,EXTR,Extreme Networks Inc. Common Stock,Technology
2581,EYE,National Vision Holdings Inc. Common Stock,Health Care
2582,EYEG,Eyegate Pharmaceuticals Inc. Common Stock,Health Care
2583,EYEN,Eyenovia Inc. Common Stock,Health Care
2584,EYES,Second Sight Medical Products Inc. Common Stock,Health Care
2585,EYPT,EyePoint Pharmaceuticals Inc. Common Stock,Capital Goods
2586,EZPW,EZCORP Inc. Class A Non Voting Common Stock,Consumer Services
2587,F,Ford Motor Company Common Stock,Capital Goods
2588,FAF,First American Corporation (New) Common Stock,Finance
2589,FAII,Fortress Value Acquisition Corp. II Class A Common Stock,Finance
2590,FAIL,Cambria ETF Trust Cambria Global Tail Risk ETF,
2591,FAM,First Trust/Aberdeen Global Opportunity Income Fund First Trust/Aberdeen Global Opportunity Income Fund Common Shares of Beneficial Interest,
2592,FAMI,Farmmi Inc. Ordinary Shares,Consumer Non-Durables
2593,FANG,Diamondback Energy Inc. Commmon Stock,Energy
2594,FANH,Fanhua Inc. American Depositary Shares,Finance
2595,FARM,Farmer Brothers Company Common Stock,Consumer Non-Durables
2596,FARO,FARO Technologies Inc. Common Stock,Capital Goods
2597,FAST,Fastenal Company Common Stock,Consumer Services
2598,FAT,FAT Brands Inc. Common Stock,Consumer Services
2599,FATBP,FAT Brands Inc. 8.25% Series B Cumulative Preferred Stock,Consumer Services
2600,FATE,Fate Therapeutics Inc. Common Stock,Health Care
2601,FAUG,FT Cboe Vest U.S. Equity Buffer ETF - August,
2602,FAX,Aberdeen Asia-Pacific Income Fund Inc Common Stock,
2603,FB,Facebook Inc. Class A Common Stock,Technology
2604,FBC,Flagstar Bancorp Inc. Common Stock,Finance
2605,FBHS,Fortune Brands Home & Security Inc. Common Stock,Basic Industries
2606,FBIO,Fortress Biotech Inc. Common Stock,Health Care
2607,FBIOP,Fortress Biotech Inc. 9.375% Series A Cumulative Redeemable Perpetual Preferred Stock,Health Care
2608,FBIZ,First Business Financial Services Inc. Common Stock,Finance
2609,FBK,FB Financial Corporation Common Stock,Finance
2610,FBMS,First Bancshares Inc.,Finance
2611,FBNC,First Bancorp Common Stock,Finance
2612,FBP,First BanCorp. New Common Stock,Finance
2613,FBRX,Forte Biosciences Inc. Common Stock,Health Care
2614,FBSS,Fauquier Bankshares Inc. Common Stock,Finance
2615,FC,Franklin Covey Company Common Stock,Consumer Services
2616,FCAC,Falcon Capital Acquisition Corp. Class A Common Stock,Health Care
2617,FCACU,Falcon Capital Acquisition Corp. Unit,Health Care
2618,FCACW,Falcon Capital Acquisition Corp. Warrant,Health Care
2619,FCAP,First Capital Inc. Common Stock,Finance
2620,FCBC,First Community Bankshares Inc. (VA) Common Stock,Finance
2621,FCBP,First Choice Bancorp Common Stock,Finance
2622,FCCO,First Community Corporation Common Stock,Finance
2623,FCCY,1st Constitution Bancorp (NJ) Common Stock,Finance
2624,FCEL,FuelCell Energy Inc. Common Stock,Energy
2625,FCF,First Commonwealth Financial Corporation Common Stock,Finance
2626,FCFS,FirstCash Inc. Common Stock,Consumer Services
2627,FCN,FTI Consulting Inc. Common Stock,Consumer Services
2628,FCNCA,First Citizens BancShares Inc. Class A Common Stock,Finance
2629,FCNCP,First Citizens BancShares Inc. Depositary Shares,Finance
2630,FCO,Aberdeen Global Income Fund Inc. Common Stock,
2631,FCPT,Four Corners Property Trust Inc. Common Stock,Consumer Services
2632,FCRD,First Eagle Alternative Capital BDC Inc. Common Stock,
2633,FCRW,First Eagle Alternative Capital BDC Inc. 6.125% Notes Due 2023,
2634,FCRZ,First Eagle Alternative Capital BDC Inc. 6.75% Notes due 2022,
2635,FCT,First Trust Senior Floating Rate Income Fund II Common Shares of Beneficial Interest,
2636,FCX,Freeport-McMoRan Inc. Common Stock,Basic Industries
2637,FDBC,Fidelity D & D Bancorp Inc. Common Stock,Finance
2638,FDEC,FT Cboe Vest U.S. Equity Buffer ETF - December,
2639,FDEU,First Trust Dynamic Europe Equity Income Fund Common Shares of Beneficial Interest,
2640,FDG,American Century Focused Dynamic Growth ETF,
2641,FDMT,4D Molecular Therapeutics Inc. Common Stock,Health Care
2642,FDP,Fresh Del Monte Produce Inc. Common Stock,Consumer Non-Durables
2643,FDS,FactSet Research Systems Inc. Common Stock,Technology
2644,FDUS,Fidus Investment Corporation Common Stock,
2645,FDUSG,Fidus Investment Corporation 5.375% Notes Due 2024,
2646,FDUSZ,Fidus Investment Corporation 6% Notes due 2024,
2647,FDX,FedEx Corporation Common Stock,Transportation
2648,FE,FirstEnergy Corp. Common Stock,Public Utilities
2649,FEDU,Four Seasons Education (Cayman) Inc. American Depositary Shares each two ADSs representing one ordinary share,Consumer Services
2650,FEDX,Emles Federal Contractors ETF,
2651,FEI           ,First Trust MLP and Energy Income Fund Common Shares of Beneficial Interest,
2652,FEIM,Frequency Electronics Inc. Common Stock,Capital Goods
2653,FELE,Franklin Electric Co. Inc. Common Stock,Consumer Durables
2654,FEN,First Trust Energy Income and Growth Fund,
2655,FENC,Fennec Pharmaceuticals Inc. Common Stock,Health Care
2656,FENG,Phoenix New Media Limited American Depositary Shares each representing 8 Class A ordinary shares.,Consumer Services
2657,FEO,First Trust/Aberdeen Emerging Opportunity Fund Common Shares of Beneficial Interest,
2658,FERG,Ferguson plc Ordinary Shares,Consumer Durables
2659,FET,Forum Energy Technologies Inc. Common Stock,Energy
2660,FEYE,FireEye Inc. Common Stock,Technology
2661,FF,FutureFuel Corp.  Common shares,Basic Industries
2662,FFA,First Trust Enhanced Equity Income Fund,
2663,FFBC,First Financial Bancorp. Common Stock,Finance
2664,FFBW,FFBW Inc. Common Stock (MD),Finance
2665,FFC,Flaherty & Crumrine Preferred and Income Securities Fund Incorporated,
2666,FFEB,FT Cboe Vest U.S. Equity Buffer ETF - February,
2667,FFG,FBL Financial Group Inc. Common Stock,Finance
2668,FFHL,Fuwei Films (Holdings) Co. Ltd. Ordinary Shares,Capital Goods
2669,FFIC,Flushing Financial Corporation Common Stock,Finance
2670,FFIN,First Financial Bankshares Inc. Common Stock,Finance
2671,FFIV,F5 Networks Inc. Common Stock,Technology
2672,FFNW,First Financial Northwest Inc. Common Stock,Finance
2673,FFWM,First Foundation Inc. Common Stock,Finance
2674,FGB,First Trust Specialty Finance and Financial Opportunities Fund,
2675,FGBI,First Guaranty Bancshares Inc. Common Stock,Finance
2676,FGEN,FibroGen Inc Common Stock,Health Care
2677,FGF,FG Financial Group Inc. Common Stock,Finance
2678,FGFPP,FG Financial Group Inc. 8.00% Cumulative Preferred Stock,Finance
2679,FGNA,FG New America Acquisition Corp. Class A Common Stock,Finance
2680,FHB,First Hawaiian Inc. Common Stock,Finance
2681,FHI,Federated Hermes Inc. Common Stock,Finance
2682,FHN,First Horizon Corporation Common Stock,Finance
2683,FHTX,Foghorn Therapeutics Inc. Common Stock,Health Care
2684,FI,Frank's International N.V. Common Stock,Energy
2685,FIBK,First Interstate BancSystem Inc. Class A Common Stock,Finance
2686,FICO,Fair Isaac Corproation Common Stock,Miscellaneous
2687,FIF,First Trust Energy Infrastructure Fund Common Shares of Beneficial Interest,
2688,FIII,Forum Merger III Corporation Class A Common stock,Capital Goods
2689,FIIIU,Forum Merger III Corporation Units,Capital Goods
2690,FINS,Angel Oak Financial Strategies Income Term Trust Common Shares of Beneficial Interest,
2691,FINV,FinVolution Group American Depositary Shares,Finance
2692,FIS,Fidelity National Information Services Inc. Common Stock,Miscellaneous
2693,FISI,Financial Institutions Inc. Common Stock,Finance
2694,FISV,Fiserv Inc. Common Stock,Technology
2695,FITB,Fifth Third Bancorp Common Stock,Finance
2696,FITBI,Fifth Third Bancorp Depositary Shares,Finance
2697,FITBO,Fifth Third Bancorp Depositary Shares each representing a 1/1000th ownership interest in a share of Non-Cumulative Perpetual Preferred Stock Series K,Finance
2698,FITBP,Fifth Third Bancorp Depositary Shares each representing 1/40th share of Fifth Third 6.00% Non-Cumulative Perpetual Class B Preferred Stock Series A,Finance
2699,FIV,First Trust Senior Floating Rate 2022 Target Term Fund Common Shares of Beneficial Interest,
2700,FIVE,Five Below Inc. Common Stock,Consumer Services
2701,FIVN,Five9 Inc. Common Stock,Technology
2702,FIX,Comfort Systems USA Inc. Common Stock,Capital Goods
2703,FIXX,Homology Medicines Inc. Common Stock,Health Care
2704,FIZZ,National Beverage Corp. Common Stock,Consumer Non-Durables
2705,FJUL,FT Cboe Vest U.S. Equity Buffer ETF - July,
2706,FJUN,FT Cboe Vest U.S. Equity Buffer ETF - June,
2707,FL,Foot Locker Inc.,Consumer Services
2708,FLACU,Frazier Lifesciences Acquisition Corporation Unit,Finance
2709,FLC,Flaherty & Crumrine Total Return Fund Inc Common Stock,
2710,FLDM,Fluidigm Corporation Common Stock,Capital Goods
2711,FLEX,Flex Ltd. Ordinary Shares,Technology
2712,FLGT,Fulgent Genetics Inc. Common Stock,Health Care
2713,FLIC,First of Long Island Corporation (The) Common Stock,Finance
2714,FLIR,FLIR Systems Inc. (DE) Common Stock,Capital Goods
2715,FLL,Full House Resorts Inc. Common Stock,Consumer Services
2716,FLMN,Falcon Minerals Corporation Class A Common Stock,Energy
2717,FLNG,FLEX LNG Ltd. Ordinary Shares,Consumer Services
2718,FLNT,Fluent Inc. Common Stock,Consumer Services
2719,FLO,Flowers Foods Inc. Common Stock,Consumer Non-Durables
2720,FLOW,SPX FLOW Inc. Common Stock,Technology
2721,FLR,Fluor Corporation Common Stock,Basic Industries
2722,FLS,Flowserve Corporation Common Stock,Capital Goods
2723,FLT,FleetCor Technologies Inc. Common Stock,Miscellaneous
2724,FLUX,Flux Power Holdings Inc. Common Stock,Miscellaneous
2725,FLV,American Century Focused Large Cap Value ETF,
2726,FLWS,1-800-FLOWERS.COM Inc. Common Stock,Consumer Services
2727,FLXN,Flexion Therapeutics Inc. Common Stock,Health Care
2728,FLXS,Flexsteel Industries Inc. Common Stock,Consumer Durables
2729,FLY,Fly Leasing Limited,
2730,FMAC,FirstMark Horizon Acquisition Corp. Class A Common Stock,Finance
2731,FMAO,Farmers & Merchants Bancorp Inc. Common Stock,Finance
2732,FMAY,FT Cboe Vest U.S. Equity Buffer ETF - May,
2733,FMBH,First Mid Bancshares Inc. Common Stock,Finance
2734,FMBI,First Midwest Bancorp Inc. Common Stock,Finance
2735,FMBIO,First Midwest Bancorp Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series C,Finance
2736,FMBIP,First Midwest Bancorp Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series A,Finance
2737,FMC,FMC Corporation Common Stock,Basic Industries
2738,FMN,Federated Hermes Premier Municipal Income Fund,
2739,FMNB,Farmers National Banc Corp. Common Stock,Finance
2740,FMO,Fiduciary/Claymore Energy Infrastructure Fund Common Shares of Beneficial Interest,
2741,FMS,Fresenius Medical Care AG Common Stock,Health Care
2742,FMTX,Forma Therapeutics Holdings Inc. Common Stock,Health Care
2743,FMX,Fomento Economico Mexicano S.A.B. de C.V. Common Stock,Consumer Non-Durables
2744,FMY,First Trust Motgage Income Fund Common Shares of Beneficial Interest,
2745,FN,Fabrinet Ordinary Shares,Public Utilities
2746,FNB,F.N.B. Corporation Common Stock,Finance
2747,FNCB,FNCB Bancorp Inc. Common Stock,Finance
2748,FND,Floor & Decor Holdings Inc. Common Stock,Consumer Services
2749,FNF,FNF Group of Fidelity National Financial Inc. Common Stock,Finance
2750,FNHC,FedNat Holding Company Common Stock,Finance
2751,FNKO,Funko Inc. Class A Common Stock,Consumer Non-Durables
2752,FNLC,First Bancorp Inc  (ME) Common Stock,Finance
2753,FNOV,FT Cboe Vest U.S. Equity Buffer ETF - November,
2754,FNV,Franco-Nevada Corporation,Basic Industries
2755,FNWB,First Northwest Bancorp Common Stock,Finance
2756,FOCS,Focus Financial Partners Inc. Class A Common Stock,Finance
2757,FOCT,FT Cboe Vest U.S. Equity Buffer ETF - October,
2758,FOE,Ferro Corporation Common Stock,Basic Industries
2759,FOF,Cohen & Steers Closed-End Opportunity Fund Inc. Common Stock,
2760,FOLD,Amicus Therapeutics Inc. Common Stock,Health Care
2761,FONR,Fonar Corporation Common Stock,Health Care
2762,FOR,Forestar Group Inc Common Stock ,Finance
2763,FORD,Forward Industries Inc. Common Stock,Consumer Non-Durables
2764,FORM,FormFactor Inc. FormFactor Inc. Common Stock,Technology
2765,FORR,Forrester Research Inc. Common Stock,Consumer Services
2766,FORTY,Formula Systems (1985) Ltd. American Depositary Shares,Technology
2767,FOSL,Fossil Group Inc. Common Stock,Consumer Non-Durables
2768,FOUR,Shift4 Payments Inc. Class A Common Stock,Miscellaneous
2769,FOX,Fox Corporation Class B Common Stock,Consumer Services
2770,FOXA,Fox Corporation Class A Common Stock,Consumer Services
2771,FOXF,Fox Factory Holding Corp. Common Stock,Consumer Non-Durables
2772,FPAY,FlexShopper Inc. Common Stock,Technology
2773,FPF,First Trust Intermediate Duration Preferred & Income Fund Common Shares of Beneficial Interest,
2774,FPH,Five Point Holdings LLC Class A Common Shares,Finance
2775,FPI,Farmland Partners Inc. Common Stock,Consumer Services
2776,FPL,First Trust New Opportunities MLP & Energy Fund Common Shares of Beneficial Interest,
2777,FPRX,Five Prime Therapeutics Inc. Common Stock,Health Care
2778,FR,First Industrial Realty Trust Inc. Common Stock,Consumer Services
2779,FRA,Blackrock Floating Rate Income Strategies Fund Inc  Common Stock,
2780,FRAF,Franklin Financial Services Corporation Common Stock,Finance
2781,FRBA,First Bank Common Stock,
2782,FRBK,Republic First Bancorp Inc. Common Stock,Finance
2783,FRC,FIRST REPUBLIC BANK Common Stock,
2784,FRD,Friedman Industries Inc. Common Stock,Capital Goods
2785,FREE,Whole Earth Brands Inc. Class A Common Stock,Consumer Non-Durables
2786,FREQ,Frequency Therapeutics Inc. Common Stock,Health Care
2787,FRG,Franchise Group Inc. Common Stock,Miscellaneous
2788,FRGAP,Franchise Group Inc. 7.50% Series A Cumulative Perpetual Preferred Stock,
2789,FRGI,Fiesta Restaurant Group Inc. Common Stock,Consumer Services
2790,FRHC,Freedom Holding Corp. Common Stock,Finance
2791,FRLN,Freeline Therapeutics Holdings plc American Depositary Shares,Health Care
2792,FRME,First Merchants Corporation Common Stock,Finance
2793,FRO,Frontline Ltd. Ordinary Shares,Transportation
2794,FROG,JFrog Ltd. Ordinary Shares,Technology
2795,FRPH,FRP Holdings Inc. Common Stock,Finance
2796,FRPT,Freshpet Inc. Common Stock,Consumer Non-Durables
2797,FRSX,Foresight Autonomous Holdings Ltd. American Depositary Shares,Technology
2798,FRT,Federal Realty Investment Trust Common Stock,Consumer Services
2799,FRTA,Forterra Inc. Common Stock,Capital Goods
2800,FSBW,FS Bancorp Inc. Common Stock,Finance
2801,FSD,First Trust High Income Long Short Fund Common Shares of Beneficial Interest,
2802,FSEA,First Seacoast Bancorp Common Stock,Finance
2803,FSEP,FT Cboe Vest U.S. Equity Buffer ETF - September,
2804,FSFG,First Savings Financial Group Inc. Common Stock,Finance
2805,FSI,Flexible Solutions International Inc. Common Stock (CDA),Basic Industries
2806,FSK,FS KKR Capital Corp. Common Stock,
2807,FSKR,FS KKR Capital Corp. II Common Stock,
2808,FSLF,First Eagle Senior Loan Fund ,
2809,FSLR,First Solar Inc. Common Stock,Technology
2810,FSLY,Fastly Inc. Class A Common Stock,Technology
2811,FSM,Fortuna Silver Mines Inc Ordinary Shares (Canada),Basic Industries
2812,FSP,Franklin Street Properties Corp. Common Stock,Consumer Services
2813,FSR,Fisker Inc. Class A Common Stock,Capital Goods
2814,FSRV,FinServ Acquisition Corp. Class A Common Stock,Technology
2815,FSRVU,FinServ Acquisition Corp. Unit,Technology
2816,FSS,Federal Signal Corporation Common Stock,Capital Goods
2817,FST,FAST Acquisition Corp. Class A Common Stock,Finance
2818,FSTR,L.B. Foster Company Common Stock,Basic Industries
2819,FSTX,F-star Therapeutics Inc. Common Stock,Health Care
2820,FSV,FirstService Corporation Common Shares,Finance
2821,FT,Franklin Universal Trust Common Stock,
2822,FTAI,Fortress Transportation and Infrastructure Investors LLC Common Shares,
2823,FTCH,Farfetch Limited Class A Ordinary Shares,Miscellaneous
2824,FTCVU,FinTech Acquisition Corp. V Unit,Finance
2825,FTDR,frontdoor inc. Common Stock,Finance
2826,FTEK,Fuel Tech Inc. Common Stock,Capital Goods
2827,FTF,Franklin Limited Duration Income Trust Common Shares of Beneficial Interest,
